"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"07/07/2023,""985.45"",""985.45"",""985.45"",""985.45"","""",""0.21%"""
"07/05/2023,""983.36"",""983.36"",""983.36"",""983.36"","""",""0.02%"""
"07/04/2023,""983.16"",""983.16"",""983.16"",""983.16"","""",""0.01%"""
"07/03/2023,""983.02"",""983.02"",""983.02"",""983.02"","""",""0.28%"""
"06/30/2023,""980.31"",""980.31"",""980.31"",""980.31"","""",""0.14%"""
"06/29/2023,""978.95"",""978.95"",""978.95"",""978.95"","""",""0.10%"""
"06/28/2023,""977.96"",""977.96"",""977.96"",""977.96"","""",""0.09%"""
"06/27/2023,""977.12"",""977.12"",""977.12"",""977.12"","""",""-0.38%"""
"06/26/2023,""980.80"",""980.80"",""980.80"",""980.80"","""",""-0.39%"""
"06/23/2023,""984.67"",""984.67"",""984.67"",""984.67"","""",""0.09%"""
"06/22/2023,""983.75"",""983.75"",""983.75"",""983.75"","""",""-0.07%"""
"06/21/2023,""984.48"",""984.48"",""984.48"",""984.48"","""",""-0.27%"""
"06/20/2023,""987.17"",""987.17"",""987.17"",""987.17"","""",""0.33%"""
"06/19/2023,""983.91"",""983.91"",""983.91"",""983.91"","""",""0.10%"""
"06/16/2023,""982.89"",""982.89"",""982.89"",""982.89"","""",""0.17%"""
"06/15/2023,""981.26"",""981.26"",""981.26"",""981.26"","""",""-0.18%"""
"06/14/2023,""983.01"",""983.01"",""983.01"",""983.01"","""",""-0.67%"""
"06/13/2023,""989.68"",""989.68"",""989.68"",""989.68"","""",""-0.30%"""
"06/12/2023,""992.67"",""992.67"",""992.67"",""992.67"","""",""0.04%"""
"06/09/2023,""992.29"",""992.29"",""992.29"",""992.29"","""",""-0.05%"""
"06/08/2023,""992.80"",""992.80"",""992.80"",""992.80"","""",""-0.28%"""
"06/07/2023,""995.58"",""995.58"",""995.58"",""995.58"","""",""0.02%"""
"06/06/2023,""995.41"",""995.41"",""995.41"",""995.41"","""",""-0.21%"""
"06/05/2023,""997.55"",""997.55"",""997.55"",""997.55"","""",""0.14%"""
