"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"12/18/2023,""22.4310"",""22.4640"",""22.5235"",""22.4035"","""",""-0.03%"""
"12/15/2023,""22.4370"",""22.2010"",""22.5170"",""22.1350"","""",""1.06%"""
"12/14/2023,""22.2010"",""22.4740"",""22.4975"",""22.1335"","""",""-1.07%"""
"12/13/2023,""22.4410"",""22.7025"",""22.7665"",""22.3960"","""",""-1.05%"""
"12/12/2023,""22.6790"",""22.6875"",""22.7645"",""22.5510"","""",""0.07%"""
"12/11/2023,""22.6630"",""22.6290"",""22.7465"",""22.5765"","""",""0.11%"""
"12/08/2023,""22.6380"",""22.5460"",""22.7255"",""22.5100"","""",""0.54%"""
"12/07/2023,""22.5170"",""22.5825"",""22.6430"",""22.4695"","""",""-0.09%"""
"12/06/2023,""22.5380"",""22.5440"",""22.6200"",""22.4930"","""",""-0.03%"""
"12/05/2023,""22.5440"",""22.5320"",""22.6210"",""22.4275"","""",""0.18%"""
"12/04/2023,""22.5030"",""22.3070"",""22.6065"",""22.2880"","""",""1.00%"""
"12/01/2023,""22.2800"",""22.3270"",""22.5140"",""22.2665"","""",""-0.16%"""
"11/30/2023,""22.3150"",""22.1220"",""22.3560"",""22.0770"","""",""0.97%"""
"11/29/2023,""22.1000"",""22.0470"",""22.1555"",""21.9820"","""",""0.39%"""
"11/28/2023,""22.0140"",""22.1830"",""22.2650"",""21.9890"","""",""-0.64%"""
"11/27/2023,""22.1550"",""22.2860"",""22.3535"",""22.1405"","""",""-0.61%"""
"11/24/2023,""22.2920"",""22.3810"",""22.4120"",""22.2515"","""",""-0.36%"""
"11/23/2023,""22.3720"",""22.4565"",""22.4810"",""22.2955"","""",""-0.29%"""
"11/22/2023,""22.4380"",""22.4765"",""22.5450"",""22.4215"","""",""-0.08%"""
"11/21/2023,""22.4560"",""22.4090"",""22.5020"",""22.3190"","""",""0.34%"""
"11/20/2023,""22.3810"",""22.4250"",""22.5130"",""22.3645"","""",""-0.10%"""
"11/17/2023,""22.4040"",""22.5415"",""22.6175"",""22.4135"","""",""-0.52%"""
"11/16/2023,""22.5220"",""22.5590"",""22.5780"",""22.4370"","""",""-0.06%"""
"11/15/2023,""22.5350"",""22.4850"",""22.6410"",""22.4560"","""",""0.32%"""
"11/14/2023,""22.4640"",""22.9840"",""23.0055"",""22.4575"","""",""-2.12%"""
"11/13/2023,""22.9510"",""22.9540"",""23.0740"",""22.9410"","""",""0.06%"""
"11/10/2023,""22.9370"",""23.0060"",""23.0555"",""22.8940"","""",""-0.20%"""
"11/09/2023,""22.9840"",""22.9900"",""23.0420"",""22.8345"","""",""0.03%"""
"11/08/2023,""22.9770"",""23.0095"",""23.1355"",""22.9660"","""",""-0.08%"""
"11/07/2023,""22.9950"",""22.9040"",""23.1115"",""22.8795"","""",""0.52%"""
"11/06/2023,""22.8760"",""22.7200"",""22.9275"",""22.6750"","""",""0.71%"""
"11/03/2023,""22.7150"",""23.0265"",""23.0720"",""22.6940"","""",""-1.30%"""
"11/02/2023,""23.0150"",""23.3325"",""23.3520"",""22.9785"","""",""-1.28%"""
"11/01/2023,""23.3130"",""23.2310"",""23.4600"",""23.2095"","""",""0.44%"""
"10/31/2023,""23.2110"",""23.1310"",""23.2930"",""22.9885"","""",""0.42%"""
"10/30/2023,""23.1130"",""23.3155"",""23.3660"",""23.0985"","""",""-0.79%"""
"10/27/2023,""23.2970"",""23.3300"",""23.4175"",""23.2320"","""",""-0.08%"""
"10/26/2023,""23.3160"",""23.3765"",""23.4815"",""23.3220"","""",""-0.10%"""
"10/25/2023,""23.3390"",""23.2360"",""23.3955"",""23.1910"","""",""0.52%"""
"10/24/2023,""23.2190"",""23.0670"",""23.2640"",""22.9740"","""",""0.67%"""
"10/23/2023,""23.0640"",""23.2480"",""23.2955"",""23.0435"","""",""-0.56%"""
"10/20/2023,""23.1950"",""23.2750"",""23.3730"",""23.2010"","""",""-0.25%"""
"10/19/2023,""23.2520"",""23.4275"",""23.4790"",""23.1950"","""",""-0.66%"""
