"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"03/31/2023,""317.24"",""317.24"",""317.24"",""317.24"","""",""0.00%"""
"03/30/2023,""317.24"",""317.24"",""317.24"",""317.24"","""",""-0.18%"""
"03/29/2023,""317.82"",""317.82"",""317.82"",""317.82"","""",""0.00%"""
"03/28/2023,""317.82"",""315.77"",""317.82"",""315.77"","""",""0.18%"""
"03/27/2023,""317.24"",""316.94"",""317.24"",""316.94"","""",""0.09%"""
"03/24/2023,""316.94"",""316.94"",""316.94"",""316.94"","""",""-0.09%"""
"03/23/2023,""317.24"",""317.24"",""317.24"",""316.94"","""",""0.00%"""
"03/22/2023,""317.24"",""317.24"",""317.24"",""317.24"","""",""0.00%"""
"03/21/2023,""317.24"",""312.65"",""317.24"",""312.65"","""",""1.47%"""
"03/20/2023,""312.65"",""312.65"",""312.65"",""312.65"","""",""1.06%"""
"03/17/2023,""309.37"",""309.37"",""309.37"",""309.37"","""",""-0.09%"""
"03/16/2023,""309.65"",""308.77"",""309.65"",""308.77"","""",""0.00%"""
"03/15/2023,""309.65"",""309.65"",""309.65"",""309.65"","""",""0.29%"""
"03/14/2023,""308.77"",""308.77"",""308.77"",""308.77"","""",""-0.04%"""
"03/13/2023,""308.89"",""309.18"",""309.18"",""308.89"","""",""0.30%"""
"03/10/2023,""307.98"",""307.98"",""307.98"",""307.98"","""",""0.00%"""
"03/09/2023,""307.98"",""308.57"",""308.57"",""307.98"","""",""0.00%"""
"03/08/2023,""307.98"",""307.98"",""307.98"",""307.98"","""",""0.00%"""
"03/07/2023,""307.98"",""307.98"",""307.98"",""307.98"","""",""0.00%"""
"03/06/2023,""307.98"",""307.98"",""307.98"",""307.98"","""",""-0.19%"""
"03/03/2023,""308.57"",""308.57"",""308.57"",""308.57"","""",""-0.19%"""
"03/02/2023,""309.15"",""308.57"",""309.15"",""308.57"","""",""0.09%"""
